Signal.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Down,"501","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Inflate,"502","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Up,"500","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Deflate,"503","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Down,"489","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Warmer,"484","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row2.Pos5.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row2.Pos5.Switch.Cushion.Down,"497","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Cushion.Forward,"498","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Cushion.Backward,"499","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Cushion.Up,"496","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Forward,"486","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Backward,"487","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row2.Pos5.Switch.Massage.Increase,"492","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.Massage.Decrease,"493","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row2.Pos5.Switch.SideBolster.Inflate,"504","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Switch.SideBolster.Deflate,"505","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row2.Pos5.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row2.Pos5.Cushion.Length,"479","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row2.Pos5.Cushion.Height,"478","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row2.Pos5.IsBelted,"473","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row2.Pos5.Position,"477","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row2.Pos5.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row2.Pos5.SideBolster.Inflation,"482","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row2.Pos5.Massage,"475","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row2.Pos2,"","branch","","","","Second seat from left, second row"
Signal.Cabin.Seat.Row2.Pos2.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row2.Pos2.HeadRestraint.Height,"381","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row2.Pos2.Recline,"374","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row2.Pos2.HasPassenger,"370","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row2.Pos2.Heating,"372","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row2.Pos2.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row2.Pos2.Lumbar.Inflation,"378","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row2.Pos2.Lumbar.Height,"379","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row2.Pos2.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row2.Pos2.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row2.Pos2.Switch.HeadRestraint.Down,"389","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.HeadRestraint.Up,"388","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Cooler,"383","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row2.Pos2.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row2.Pos2.Switch.Recline.Forward,"393","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Recline.Backward,"392","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Up,"386","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row2.Pos2.Switch.Lumbar.Down,"399","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Lumbar.Inflate,"400","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Lumbar.Up,"398","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Lumbar.Deflate,"401","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Down,"387","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Warmer,"382","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row2.Pos2.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row2.Pos2.Switch.Cushion.Down,"395","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Cushion.Forward,"396","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Cushion.Backward,"397","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Cushion.Up,"394","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Forward,"384","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Backward,"385","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row2.Pos2.Switch.Massage.Increase,"390","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.Massage.Decrease,"391","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row2.Pos2.Switch.SideBolster.Inflate,"402","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Switch.SideBolster.Deflate,"403","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row2.Pos2.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row2.Pos2.Cushion.Length,"377","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row2.Pos2.Cushion.Height,"376","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row2.Pos2.IsBelted,"371","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row2.Pos2.Position,"375","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row2.Pos2.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row2.Pos2.SideBolster.Inflation,"380","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row2.Pos2.Massage,"373","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row2.Pos3,"","branch","","","","Third seat from left, second row"
Signal.Cabin.Seat.Row2.Pos3.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row2.Pos3.HeadRestraint.Height,"415","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row2.Pos3.Recline,"408","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row2.Pos3.HasPassenger,"404","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row2.Pos3.Heating,"406","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row2.Pos3.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row2.Pos3.Lumbar.Inflation,"412","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row2.Pos3.Lumbar.Height,"413","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row2.Pos3.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row2.Pos3.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row2.Pos3.Switch.HeadRestraint.Down,"423","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.HeadRestraint.Up,"422","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Cooler,"417","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row2.Pos3.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row2.Pos3.Switch.Recline.Forward,"427","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Recline.Backward,"426","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Up,"420","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row2.Pos3.Switch.Lumbar.Down,"433","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Lumbar.Inflate,"434","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Lumbar.Up,"432","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Lumbar.Deflate,"435","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Down,"421","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Warmer,"416","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row2.Pos3.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row2.Pos3.Switch.Cushion.Down,"429","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Cushion.Forward,"430","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Cushion.Backward,"431","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Cushion.Up,"428","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Forward,"418","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Backward,"419","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row2.Pos3.Switch.Massage.Increase,"424","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.Massage.Decrease,"425","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row2.Pos3.Switch.SideBolster.Inflate,"436","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Switch.SideBolster.Deflate,"437","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row2.Pos3.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row2.Pos3.Cushion.Length,"411","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row2.Pos3.Cushion.Height,"410","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row2.Pos3.IsBelted,"405","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row2.Pos3.Position,"409","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row2.Pos3.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row2.Pos3.SideBolster.Inflation,"414","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row2.Pos3.Massage,"407","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row2.Pos1,"","branch","","","","First seat from left, second row"
Signal.Cabin.Seat.Row2.Pos1.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row2.Pos1.HeadRestraint.Height,"347","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row2.Pos1.Recline,"340","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row2.Pos1.HasPassenger,"336","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row2.Pos1.Heating,"338","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row2.Pos1.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row2.Pos1.Lumbar.Inflation,"344","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row2.Pos1.Lumbar.Height,"345","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row2.Pos1.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row2.Pos1.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row2.Pos1.Switch.HeadRestraint.Down,"355","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.HeadRestraint.Up,"354","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Cooler,"349","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row2.Pos1.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row2.Pos1.Switch.Recline.Forward,"359","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Recline.Backward,"358","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Up,"352","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row2.Pos1.Switch.Lumbar.Down,"365","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Lumbar.Inflate,"366","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Lumbar.Up,"364","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Lumbar.Deflate,"367","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Down,"353","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Warmer,"348","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row2.Pos1.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row2.Pos1.Switch.Cushion.Down,"361","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Cushion.Forward,"362","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Cushion.Backward,"363","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Cushion.Up,"360","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Forward,"350","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Backward,"351","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row2.Pos1.Switch.Massage.Increase,"356","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.Massage.Decrease,"357","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row2.Pos1.Switch.SideBolster.Inflate,"368","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Switch.SideBolster.Deflate,"369","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row2.Pos1.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row2.Pos1.Cushion.Length,"343","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row2.Pos1.Cushion.Height,"342","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row2.Pos1.IsBelted,"337","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row2.Pos1.Position,"341","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row2.Pos1.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row2.Pos1.SideBolster.Inflation,"346","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row2.Pos1.Massage,"339","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row3,"","branch","","","","Front seats"
Signal.Cabin.Seat.Row3.Pos4,"","branch","","","","Fourth seat from left, third row"
Signal.Cabin.Seat.Row3.Pos4.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row3.Pos4.HeadRestraint.Height,"619","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row3.Pos4.Recline,"612","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row3.Pos4.HasPassenger,"608","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row3.Pos4.Heating,"610","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row3.Pos4.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row3.Pos4.Lumbar.Inflation,"616","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos4.Lumbar.Height,"617","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row3.Pos4.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row3.Pos4.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row3.Pos4.Switch.HeadRestraint.Down,"627","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.HeadRestraint.Up,"626","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Cooler,"621","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos4.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row3.Pos4.Switch.Recline.Forward,"631","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Recline.Backward,"630","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Up,"624","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row3.Pos4.Switch.Lumbar.Down,"637","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Lumbar.Inflate,"638","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Lumbar.Up,"636","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Lumbar.Deflate,"639","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Down,"625","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Warmer,"620","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos4.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row3.Pos4.Switch.Cushion.Down,"633","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Cushion.Forward,"634","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Cushion.Backward,"635","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Cushion.Up,"632","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Forward,"622","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Backward,"623","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row3.Pos4.Switch.Massage.Increase,"628","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.Massage.Decrease,"629","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row3.Pos4.Switch.SideBolster.Inflate,"640","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Switch.SideBolster.Deflate,"641","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos4.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row3.Pos4.Cushion.Length,"615","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row3.Pos4.Cushion.Height,"614","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row3.Pos4.IsBelted,"609","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row3.Pos4.Position,"613","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row3.Pos4.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row3.Pos4.SideBolster.Inflation,"618","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos4.Massage,"611","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row3.Pos5,"","branch","","","","Fifth seat from left, third row"
Signal.Cabin.Seat.Row3.Pos5.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row3.Pos5.HeadRestraint.Height,"653","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row3.Pos5.Recline,"646","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row3.Pos5.HasPassenger,"642","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row3.Pos5.Heating,"644","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row3.Pos5.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row3.Pos5.Lumbar.Inflation,"650","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row3.Pos5.Lumbar.Height,"651","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row3.Pos5.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row3.Pos5.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row3.Pos5.Switch.HeadRestraint.Down,"661","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.HeadRestraint.Up,"660","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Cooler,"655","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos5.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row3.Pos5.Switch.Recline.Forward,"665","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Recline.Backward,"664","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Up,"658","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row3.Pos5.Switch.Lumbar.Down,"671","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Lumbar.Inflate,"672","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Lumbar.Up,"670","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Lumbar.Deflate,"673","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Down,"659","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Warmer,"654","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row3.Pos5.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row3.Pos5.Switch.Cushion.Down,"667","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row3.Pos5.Switch.Cushion.Forward,"668","Boolean","","","","Seat cushion forward/lengthen switch engaged"
