Cabin.Infotainment.Navigation.CurrentLocation,"","branch","","","","The current latitude and longitude of the vehicle.","","",""
Cabin.Infotainment.Navigation.CurrentLocation.Altitude,"1334","sensor","m","","","Current elevation of the position in meters.","","",""
Cabin.Infotainment.Navigation.CurrentLocation.Longitude,"1331","sensor","degrees","-180","180","Current longitude of vehicle, as reported by GPS.","","",""
Cabin.Infotainment.Navigation.CurrentLocation.Latitude,"1330","sensor","degrees","-90","90","Current latitude of vehicle, as reported by GPS.","","",""
Cabin.Infotainment.Navigation.CurrentLocation.Speed,"1335","sensor","km/h","0","250","Vehicle speed, as sensed by the GPS receiver.","","",""
Cabin.Infotainment.Navigation.CurrentLocation.Heading,"1332","sensor","degrees","0","360","Current magnetic compass heading, in degrees.","","",""
Cabin.Infotainment.Navigation.CurrentLocation.Accuracy,"1333","sensor","m","","","Accuracy level of the latitude and longitude coordinates in meters.","","",""
Cabin.Infotainment.Navigation.DestinationSet,"","branch","","","","A navigation has been selected.","","",""
Cabin.Infotainment.Navigation.DestinationSet.Latitude,"1328","actuator","degrees","-90","90","Latitude of destination","","",""
Cabin.Infotainment.Navigation.DestinationSet.Longitude,"1329","actuator","degrees","-180","180","Longitude of destination","","",""
Cabin.Infotainment.HMI,"","branch","","","","HMI related signals","","",""
Cabin.Infotainment.HMI.FuelEconomyUnits,"1340","actuator","","","","Fuel economy unit used in the current HMI","mpg_UK / mpg_US / mpl / km/l / l/100km","",""
Cabin.Infotainment.HMI.CurrentLanguage,"1336","sensor","","","","ISO 639-1 standard language code for the current HMI","","",""
Cabin.Infotainment.HMI.EVEconomyUnits,"1341","actuator","","","","EV fuel economy unit used in the current HMI","mi/kWh / km/kWh / kWh/100mi / kWh/100km / Wh/mi / Wh/km","",""
Cabin.Infotainment.HMI.DateFormat,"1337","actuator","","","","Date format used in the current HMI","YYYY MM DD / DD MM YYYY / MM DD YYYY / YY MM DD / DD MM YY / MM DD YY","",""
Cabin.Infotainment.HMI.TemperatureUnit,"1342","actuator","","","","Temperature unit used in the current HMI","C / F","",""
Cabin.Infotainment.HMI.DistanceUnit,"1339","actuator","","","","Distance unit used in the current HMI","mi / km","",""
Cabin.Infotainment.HMI.TimeFormat,"1338","actuator","","","","Time format used in the current HMI","12HR / 24HR","",""
Cabin.Infotainment.HMI.DayNightMode,"1343","actuator","","","","Current display theme","Day / Night","",""
Cabin.Sunroof,"","branch","","","","Sun roof status.","","",""
Cabin.Sunroof.Position,"1344","sensor","","-100","100","Sunroof position. 0 = Fully closed 100 = Fully opened. -100 = Fully tilted","","",""
Cabin.Sunroof.Switch,"1345","actuator","","","","Switch controlling sliding action such as window, sunroof, or shade.","Inactive / Close / Open / OneShotClose / OneShotOpen / TiltUp / TiltDown","",""
Cabin.Sunroof.Shade,"","branch","","","","Sun roof shade status","","",""
Cabin.Sunroof.Shade.Position,"1347","actuator","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Cabin.Sunroof.Shade.Switch,"1346","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Seat,"","branch","","","","All seats.","","",""
Cabin.Seat.Row1,"","branch","","","","Front seats","","",""
Cabin.Seat.Row1.Pos4,"","branch","","","","Fourth seat from left, front row","","",""
Cabin.Seat.Row1.Pos4.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Cabin.Seat.Row1.Pos4.HeadRestraint.Height,"1546","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Cabin.Seat.Row1.Pos4.Recline,"1539","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Cabin.Seat.Row1.Pos4.HasPassenger,"1535","sensor","","","","Does the seat have a passenger in it.","","",""
Cabin.Seat.Row1.Pos4.Heating,"1537","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Cabin.Seat.Row1.Pos4.Lumbar,"","branch","","","","Lumbar signals","","",""
Cabin.Seat.Row1.Pos4.Lumbar.Inflation,"1543","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Cabin.Seat.Row1.Pos4.Lumbar.Height,"1544","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Cabin.Seat.Row1.Pos4.Airbag,"","branch","","","","Airbag signals","","",""
Cabin.Seat.Row1.Pos4.Airbag.IsDeployed,"1547","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Cabin.Seat.Row1.Pos4.Switch,"","branch","","","","Seat switch signals","","",""
Cabin.Seat.Row1.Pos4.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Cabin.Seat.Row1.Pos4.Switch.HeadRestraint.Down,"1555","actuator","","","","Head restraint down switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.HeadRestraint.Up,"1554","actuator","","","","Head restraint up switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Cooler,"1549","actuator","","","","Cooler switch for Seat heater","","",""
Cabin.Seat.Row1.Pos4.Switch.Recline,"","branch","","","","Recline switches","","",""
Cabin.Seat.Row1.Pos4.Switch.Recline.Forward,"1559","actuator","","","","Seatback recline forward switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Recline.Backward,"1558","actuator","","","","Seatback recline backward switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Up,"1552","actuator","","","","Seat up switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
Cabin.Seat.Row1.Pos4.Switch.Lumbar.Down,"1565","actuator","","","","Lumbar down switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Lumbar.Inflate,"1566","actuator","","","","Lumbar inflation switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Lumbar.Up,"1564","actuator","","","","Lumbar up switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Lumbar.Deflate,"1567","actuator","","","","Lumbar deflation switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Down,"1553","actuator","","","","Seat down switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Warmer,"1548","actuator","","","","Warmer switch for Seat heater","","",""
Cabin.Seat.Row1.Pos4.Switch.Cushion,"","branch","","","","Cushion switches","","",""
Cabin.Seat.Row1.Pos4.Switch.Cushion.Down,"1561","actuator","","","","Seat cushion down switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Cushion.Forward,"1562","actuator","","","","Seat cushion forward/lengthen switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Cushion.Backward,"1563","actuator","","","","Seat cushion backward/shorten switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Cushion.Up,"1560","actuator","","","","Seat cushion up switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Forward,"1550","actuator","","","","Seat forward switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Backward,"1551","actuator","","","","Seat forward switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Massage,"","branch","","","","Massage switches","","",""
Cabin.Seat.Row1.Pos4.Switch.Massage.Increase,"1556","actuator","","","","Increase massage level switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.Massage.Decrease,"1557","actuator","","","","Decrease massage level switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.SideBolster,"","branch","","","","Side bolster switches","","",""
Cabin.Seat.Row1.Pos4.Switch.SideBolster.Inflate,"1568","actuator","","","","Lumbar inflation switch engaged","","",""
Cabin.Seat.Row1.Pos4.Switch.SideBolster.Deflate,"1569","actuator","","","","Lumbar deflation switch engaged","","",""
Cabin.Seat.Row1.Pos4.Cushion,"","branch","","","","Cushion signals.","","",""
Cabin.Seat.Row1.Pos4.Cushion.Length,"1542","sensor","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Cabin.Seat.Row1.Pos4.Cushion.Height,"1541","sensor","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Cabin.Seat.Row1.Pos4.IsBelted,"1536","sensor","","","","Is the belt engaged.","","",""
Cabin.Seat.Row1.Pos4.Position,"1540","sensor","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Cabin.Seat.Row1.Pos4.SideBolster,"","branch","","","","Side bolster settings","","",""
Cabin.Seat.Row1.Pos4.SideBolster.Inflation,"1545","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Cabin.Seat.Row1.Pos4.Massage,"1538","sensor","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Cabin.Seat.Row1.Pos5,"","branch","","","","Fifth seat from left, front row","","",""
Cabin.Seat.Row1.Pos5.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Cabin.Seat.Row1.Pos5.HeadRestraint.Height,"1581","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Cabin.Seat.Row1.Pos5.Recline,"1574","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Cabin.Seat.Row1.Pos5.HasPassenger,"1570","sensor","","","","Does the seat have a passenger in it.","","",""
Cabin.Seat.Row1.Pos5.Heating,"1572","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Cabin.Seat.Row1.Pos5.Lumbar,"","branch","","","","Lumbar signals","","",""
Cabin.Seat.Row1.Pos5.Lumbar.Inflation,"1578","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Cabin.Seat.Row1.Pos5.Lumbar.Height,"1579","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Cabin.Seat.Row1.Pos5.Airbag,"","branch","","","","Airbag signals","","",""
Cabin.Seat.Row1.Pos5.Airbag.IsDeployed,"1582","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Cabin.Seat.Row1.Pos5.Switch,"","branch","","","","Seat switch signals","","",""
Cabin.Seat.Row1.Pos5.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Cabin.Seat.Row1.Pos5.Switch.HeadRestraint.Down,"1590","actuator","","","","Head restraint down switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.HeadRestraint.Up,"1589","actuator","","","","Head restraint up switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Cooler,"1584","actuator","","","","Cooler switch for Seat heater","","",""
Cabin.Seat.Row1.Pos5.Switch.Recline,"","branch","","","","Recline switches","","",""
Cabin.Seat.Row1.Pos5.Switch.Recline.Forward,"1594","actuator","","","","Seatback recline forward switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Recline.Backward,"1593","actuator","","","","Seatback recline backward switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Up,"1587","actuator","","","","Seat up switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
Cabin.Seat.Row1.Pos5.Switch.Lumbar.Down,"1600","actuator","","","","Lumbar down switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Lumbar.Inflate,"1601","actuator","","","","Lumbar inflation switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Lumbar.Up,"1599","actuator","","","","Lumbar up switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Lumbar.Deflate,"1602","actuator","","","","Lumbar deflation switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Down,"1588","actuator","","","","Seat down switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Warmer,"1583","actuator","","","","Warmer switch for Seat heater","","",""
Cabin.Seat.Row1.Pos5.Switch.Cushion,"","branch","","","","Cushion switches","","",""
Cabin.Seat.Row1.Pos5.Switch.Cushion.Down,"1596","actuator","","","","Seat cushion down switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Cushion.Forward,"1597","actuator","","","","Seat cushion forward/lengthen switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Cushion.Backward,"1598","actuator","","","","Seat cushion backward/shorten switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Cushion.Up,"1595","actuator","","","","Seat cushion up switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Forward,"1585","actuator","","","","Seat forward switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Backward,"1586","actuator","","","","Seat forward switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Massage,"","branch","","","","Massage switches","","",""
Cabin.Seat.Row1.Pos5.Switch.Massage.Increase,"1591","actuator","","","","Increase massage level switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.Massage.Decrease,"1592","actuator","","","","Decrease massage level switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.SideBolster,"","branch","","","","Side bolster switches","","",""
Cabin.Seat.Row1.Pos5.Switch.SideBolster.Inflate,"1603","actuator","","","","Lumbar inflation switch engaged","","",""
Cabin.Seat.Row1.Pos5.Switch.SideBolster.Deflate,"1604","actuator","","","","Lumbar deflation switch engaged","","",""
Cabin.Seat.Row1.Pos5.Cushion,"","branch","","","","Cushion signals.","","",""
Cabin.Seat.Row1.Pos5.Cushion.Length,"1577","sensor","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Cabin.Seat.Row1.Pos5.Cushion.Height,"1576","sensor","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Cabin.Seat.Row1.Pos5.IsBelted,"1571","sensor","","","","Is the belt engaged.","","",""
Cabin.Seat.Row1.Pos5.Position,"1575","sensor","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Cabin.Seat.Row1.Pos5.SideBolster,"","branch","","","","Side bolster settings","","",""
Cabin.Seat.Row1.Pos5.SideBolster.Inflation,"1580","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Cabin.Seat.Row1.Pos5.Massage,"1573","sensor","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Cabin.Seat.Row1.Pos2,"","branch","","","","Second seat from left, front row","","",""
Cabin.Seat.Row1.Pos2.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Cabin.Seat.Row1.Pos2.HeadRestraint.Height,"1476","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Cabin.Seat.Row1.Pos2.Recline,"1469","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Cabin.Seat.Row1.Pos2.HasPassenger,"1465","sensor","","","","Does the seat have a passenger in it.","","",""
Cabin.Seat.Row1.Pos2.Heating,"1467","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Cabin.Seat.Row1.Pos2.Lumbar,"","branch","","","","Lumbar signals","","",""
Cabin.Seat.Row1.Pos2.Lumbar.Inflation,"1473","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Cabin.Seat.Row1.Pos2.Lumbar.Height,"1474","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Cabin.Seat.Row1.Pos2.Airbag,"","branch","","","","Airbag signals","","",""
Cabin.Seat.Row1.Pos2.Airbag.IsDeployed,"1477","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Cabin.Seat.Row1.Pos2.Switch,"","branch","","","","Seat switch signals","","",""
Cabin.Seat.Row1.Pos2.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Cabin.Seat.Row1.Pos2.Switch.HeadRestraint.Down,"1485","actuator","","","","Head restraint down switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.HeadRestraint.Up,"1484","actuator","","","","Head restraint up switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Cooler,"1479","actuator","","","","Cooler switch for Seat heater","","",""
Cabin.Seat.Row1.Pos2.Switch.Recline,"","branch","","","","Recline switches","","",""
Cabin.Seat.Row1.Pos2.Switch.Recline.Forward,"1489","actuator","","","","Seatback recline forward switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Recline.Backward,"1488","actuator","","","","Seatback recline backward switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Up,"1482","actuator","","","","Seat up switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
Cabin.Seat.Row1.Pos2.Switch.Lumbar.Down,"1495","actuator","","","","Lumbar down switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Lumbar.Inflate,"1496","actuator","","","","Lumbar inflation switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Lumbar.Up,"1494","actuator","","","","Lumbar up switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Lumbar.Deflate,"1497","actuator","","","","Lumbar deflation switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Down,"1483","actuator","","","","Seat down switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Warmer,"1478","actuator","","","","Warmer switch for Seat heater","","",""
Cabin.Seat.Row1.Pos2.Switch.Cushion,"","branch","","","","Cushion switches","","",""
Cabin.Seat.Row1.Pos2.Switch.Cushion.Down,"1491","actuator","","","","Seat cushion down switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Cushion.Forward,"1492","actuator","","","","Seat cushion forward/lengthen switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Cushion.Backward,"1493","actuator","","","","Seat cushion backward/shorten switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Cushion.Up,"1490","actuator","","","","Seat cushion up switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Forward,"1480","actuator","","","","Seat forward switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Backward,"1481","actuator","","","","Seat forward switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Massage,"","branch","","","","Massage switches","","",""
Cabin.Seat.Row1.Pos2.Switch.Massage.Increase,"1486","actuator","","","","Increase massage level switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.Massage.Decrease,"1487","actuator","","","","Decrease massage level switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.SideBolster,"","branch","","","","Side bolster switches","","",""
Cabin.Seat.Row1.Pos2.Switch.SideBolster.Inflate,"1498","actuator","","","","Lumbar inflation switch engaged","","",""
Cabin.Seat.Row1.Pos2.Switch.SideBolster.Deflate,"1499","actuator","","","","Lumbar deflation switch engaged","","",""
Cabin.Seat.Row1.Pos2.Cushion,"","branch","","","","Cushion signals.","","",""
Cabin.Seat.Row1.Pos2.Cushion.Length,"1472","sensor","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Cabin.Seat.Row1.Pos2.Cushion.Height,"1471","sensor","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Cabin.Seat.Row1.Pos2.IsBelted,"1466","sensor","","","","Is the belt engaged.","","",""
Cabin.Seat.Row1.Pos2.Position,"1470","sensor","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Cabin.Seat.Row1.Pos2.SideBolster,"","branch","","","","Side bolster settings","","",""
Cabin.Seat.Row1.Pos2.SideBolster.Inflation,"1475","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Cabin.Seat.Row1.Pos2.Massage,"1468","sensor","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Cabin.Seat.Row1.Pos3,"","branch","","","","Third seat from left, front row","","",""
Cabin.Seat.Row1.Pos3.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Cabin.Seat.Row1.Pos3.HeadRestraint.Height,"1511","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Cabin.Seat.Row1.Pos3.Recline,"1504","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Cabin.Seat.Row1.Pos3.HasPassenger,"1500","sensor","","","","Does the seat have a passenger in it.","","",""
Cabin.Seat.Row1.Pos3.Heating,"1502","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Cabin.Seat.Row1.Pos3.Lumbar,"","branch","","","","Lumbar signals","","",""
Cabin.Seat.Row1.Pos3.Lumbar.Inflation,"1508","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Cabin.Seat.Row1.Pos3.Lumbar.Height,"1509","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Cabin.Seat.Row1.Pos3.Airbag,"","branch","","","","Airbag signals","","",""
Cabin.Seat.Row1.Pos3.Airbag.IsDeployed,"1512","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Cabin.Seat.Row1.Pos3.Switch,"","branch","","","","Seat switch signals","","",""
Cabin.Seat.Row1.Pos3.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Cabin.Seat.Row1.Pos3.Switch.HeadRestraint.Down,"1520","actuator","","","","Head restraint down switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.HeadRestraint.Up,"1519","actuator","","","","Head restraint up switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Cooler,"1514","actuator","","","","Cooler switch for Seat heater","","",""
Cabin.Seat.Row1.Pos3.Switch.Recline,"","branch","","","","Recline switches","","",""
Cabin.Seat.Row1.Pos3.Switch.Recline.Forward,"1524","actuator","","","","Seatback recline forward switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Recline.Backward,"1523","actuator","","","","Seatback recline backward switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Up,"1517","actuator","","","","Seat up switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
Cabin.Seat.Row1.Pos3.Switch.Lumbar.Down,"1530","actuator","","","","Lumbar down switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Lumbar.Inflate,"1531","actuator","","","","Lumbar inflation switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Lumbar.Up,"1529","actuator","","","","Lumbar up switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Lumbar.Deflate,"1532","actuator","","","","Lumbar deflation switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Down,"1518","actuator","","","","Seat down switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Warmer,"1513","actuator","","","","Warmer switch for Seat heater","","",""
Cabin.Seat.Row1.Pos3.Switch.Cushion,"","branch","","","","Cushion switches","","",""
Cabin.Seat.Row1.Pos3.Switch.Cushion.Down,"1526","actuator","","","","Seat cushion down switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Cushion.Forward,"1527","actuator","","","","Seat cushion forward/lengthen switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Cushion.Backward,"1528","actuator","","","","Seat cushion backward/shorten switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Cushion.Up,"1525","actuator","","","","Seat cushion up switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Forward,"1515","actuator","","","","Seat forward switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Backward,"1516","actuator","","","","Seat forward switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Massage,"","branch","","","","Massage switches","","",""
Cabin.Seat.Row1.Pos3.Switch.Massage.Increase,"1521","actuator","","","","Increase massage level switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.Massage.Decrease,"1522","actuator","","","","Decrease massage level switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.SideBolster,"","branch","","","","Side bolster switches","","",""
Cabin.Seat.Row1.Pos3.Switch.SideBolster.Inflate,"1533","actuator","","","","Lumbar inflation switch engaged","","",""
Cabin.Seat.Row1.Pos3.Switch.SideBolster.Deflate,"1534","actuator","","","","Lumbar deflation switch engaged","","",""
Cabin.Seat.Row1.Pos3.Cushion,"","branch","","","","Cushion signals.","","",""
Cabin.Seat.Row1.Pos3.Cushion.Length,"1507","sensor","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Cabin.Seat.Row1.Pos3.Cushion.Height,"1506","sensor","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Cabin.Seat.Row1.Pos3.IsBelted,"1501","sensor","","","","Is the belt engaged.","","",""
Cabin.Seat.Row1.Pos3.Position,"1505","sensor","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Cabin.Seat.Row1.Pos3.SideBolster,"","branch","","","","Side bolster settings","","",""
Cabin.Seat.Row1.Pos3.SideBolster.Inflation,"1510","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Cabin.Seat.Row1.Pos3.Massage,"1503","sensor","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Cabin.Seat.Row1.Pos1,"","branch","","","","First seat from left, front row","","",""
Cabin.Seat.Row1.Pos1.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Cabin.Seat.Row1.Pos1.HeadRestraint.Height,"1441","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Cabin.Seat.Row1.Pos1.Recline,"1434","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Cabin.Seat.Row1.Pos1.HasPassenger,"1430","sensor","","","","Does the seat have a passenger in it.","","",""
Cabin.Seat.Row1.Pos1.Heating,"1432","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Cabin.Seat.Row1.Pos1.Lumbar,"","branch","","","","Lumbar signals","","",""
Cabin.Seat.Row1.Pos1.Lumbar.Inflation,"1438","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Cabin.Seat.Row1.Pos1.Lumbar.Height,"1439","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Cabin.Seat.Row1.Pos1.Airbag,"","branch","","","","Airbag signals","","",""
Cabin.Seat.Row1.Pos1.Airbag.IsDeployed,"1442","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Cabin.Seat.Row1.Pos1.Switch,"","branch","","","","Seat switch signals","","",""
Cabin.Seat.Row1.Pos1.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Cabin.Seat.Row1.Pos1.Switch.HeadRestraint.Down,"1450","actuator","","","","Head restraint down switch engaged","","",""
Cabin.Seat.Row1.Pos1.Switch.HeadRestraint.Up,"1449","actuator","","","","Head restraint up switch engaged","","",""
Cabin.Seat.Row1.Pos1.Switch.Cooler,"1444","actuator","","","","Cooler switch for Seat heater","","",""
Cabin.Seat.Row1.Pos1.Switch.Recline,"","branch","","","","Recline switches","","",""
Cabin.Seat.Row1.Pos1.Switch.Recline.Forward,"1454","actuator","","","","Seatback recline forward switch engaged","","",""
Cabin.Seat.Row1.Pos1.Switch.Recline.Backward,"1453","actuator","","","","Seatback recline backward switch engaged","","",""
Cabin.Seat.Row1.Pos1.Switch.Up,"1447","actuator","","","","Seat up switch engaged","","",""
Cabin.Seat.Row1.Pos1.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
Cabin.Seat.Row1.Pos1.Switch.Lumbar.Down,"1460","actuator","","","","Lumbar down switch engaged","","",""
